id|video_path|caption
267|/media/wtheisen/scratch2/telegram_video/LastBP/9373/post_9373_video.mp4|"Останній Блокпост 🛡Підрозділи ЗСУ продовжують хірургічно знищувати ворожу техніку на Херсонському напрямку 🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
268|/media/wtheisen/scratch2/telegram_video/LastBP/1843/post_1843_video.mp4|Останній Блокпост 🛡Цієї осені Україна вперше візьме участь у міжнародних змаганнях Warrior Games в Орландо, штат Флорида, США.Ігри Воїнів – це міжнародний мультиспортивний захід для військовослужбовців та ветеранів, що отримали поранення, травми чи захворювання під час виконання службових обов’язків. Даний захід з 2013 року організовує Міністерство оборони США.Цього року Міністерство у справах ветеранів України отримало запрошення від Секретаря Армії США Джона Е. Вайтлі взяти участь у Warrior Games у 2021 році.Участь в змаганнях можуть приймати ветерани або чинні військовослужбовці, які отримали поранення, були травмовані або захворіли, виконуючи свої службові обов’язки в зоні бойових дій АТО/ООС або під час миротворчих операцій за участі України з 1991 року.Змагання проходитимуть з 12 по 22 вересня. Реєстрація на відбір в збірну України вже розпочалася: https://warriorgames.in.ua/registration-2021/@LastBP 🛡
269|/media/wtheisen/scratch2/telegram_video/LastBP/8966/post_8966_video.mp4|"Останній Блокпост 🛡Підбитий російський танчик з розірваним стволом скотився у хащі, локація невідома.@LastBP 🛡| @UA_struggle 🇺🇦"
270|/media/wtheisen/scratch2/telegram_video/LastBP/2653/post_2653_video.mp4|Останній Блокпост 🛡🇺🇸 Авіабаза Повітряних сил США Девіс-Монтен в Аризоні. Липень 2021 рік. По-перше, це просто красиво!@LastBP 🛡
271|/media/wtheisen/scratch2/telegram_video/LastBP/5929/post_5929_video.mp4|"Останній Блокпост 🛡⚡️До пропагандонів починає доходити, що Україна – це окрема єдина нація, що її недооцінили і що Росія не зовсім зрозуміла, куди полізла.@LastBP 🛡| @UA_struggle 🇺🇦"
272|/media/wtheisen/scratch2/telegram_video/LastBP/4110/post_4110_video.mp4|Останній Блокпост 🛡Українська авіація напоготові.В рамках навчань «Заметіль – 2022» українські бомбардувальники Су-24М, а також винищувачі Су-27 та МіГ-29 одночасно з трьох аеродромів наносили ракетно-бомбові удари по колонах бронетехніки умовного ворога.По-перше, це просто красиво 💥Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
273|/media/wtheisen/scratch2/telegram_video/LastBP/3086/post_3086_video.mp4|"Останній Блокпост 🛡Сьогодні жителів окупованого Донбасу незаконно звозять до Ростову, де ті приймають участь у виборах до Держдуми РФ.Мешканців окупованих Донецької та Луганської області які мають російські паспорти, звозять до Ростовської області на виборчі дільниці, що б ті могли взяти участь у голосуванні. В основному це бюджетники, яких відправляють примусово, але є й достатньо любителів ""русского мира"", котрих вважаємо треба одразу залишати в РФ. У вигляді ""щедрого"" бонусу ті хто проголосував отримують продуктовий набір з пляшки води, печива, яблука, снікерсу, вологих серветок та дірявого прапорця країни-агресора.@LastBP 🛡"
274|/media/wtheisen/scratch2/telegram_video/LastBP/3074/post_3074_video.mp4|"Останній Блокпост 🛡Телеграм-канали фейкової ""ДНР"" поширюють відео з нібито, наслідками обстрілу Донецьку армією ЗСУ.Насправді ж це відео взагалі з окупованої Луганщини, його в коментарі до одного з дописів надіслав місцевий житель. Там поблизу населеного пункту Іллірія є полігон бойовиків, і місцеві повідомляють що подібні обстріли відбуваються вже не перший раз, цього разу обстріляли сільський клуб, школу та дитсадок.Бойовики самі обстрілюють місцевих жителів. Обстріли зі сторони ЗСУ просто неможливі, оскільки населений пункт знаходиться досить далеко від лінії розмежування, хоча для помийок з фейкньюз це не має значення.@LastBP 🛡"
275|/media/wtheisen/scratch2/telegram_video/LastBP/6643/post_6643_video.mp4|"Останній Блокпост 🛡Оп і немає москаля. ЗСУ продовжує нищити цю нечисть.@LastBP 🛡| @UA_struggle 🇺🇦"
276|/media/wtheisen/scratch2/telegram_video/LastBP/9078/post_9078_video.mp4|"Останній Блокпост 🛡Росія відправляє на смерть дітей 2004 року народженняВчора такий здався в полон сам, щоби вижити.@LastBP 🛡| @UA_struggle 🇺🇦"
277|/media/wtheisen/scratch2/telegram_video/LastBP/4567/post_4567_video.mp4|Останній Блокпост 🛡РФ розганяє фейки, що Зеленський та вище керівництво країни евакуювали у Львів.Це - брехня. Все вони зараз знаходяться на Банковій. Суспільство, влада та Збройні Сили України єдині - всі українці готові до спротиву.Не розганяйте російські фейки! Окупанти прагнуть посіяти паніку. Не дозволяйте їм це зробити!@LastBP 🛡
278|/media/wtheisen/scratch2/telegram_video/LastBP/7033/post_7033_video.mp4|"Останній Блокпост 🛡Фото та відео визволення Малинівки Запорізької області. Три дні тому, публікуються тільки сьогодні. Працює тероборона Азов 💪🏻@LastBP 🛡| @UA_struggle 🇺🇦"
279|/media/wtheisen/scratch2/telegram_video/LastBP/5040/post_5040_video.mp4|"Останній Блокпост 🛡Ситуація в Бородянці (Київська область) зараз, купа згорівшої та розбитої техніки окупанта.@LastBP 🛡| @UA_struggle 🇺🇦"
280|/media/wtheisen/scratch2/telegram_video/LastBP/4429/post_4429_video.mp4|"Останній Блокпост 🛡Суми, центр міста. Якийсь понаєхавший з Москви солдатік ""Олег"" попав в руки українцям.@LastBP 🛡"
281|/media/wtheisen/scratch2/telegram_video/LastBP/6181/post_6181_video.mp4|"Останній Блокпост 🛡Неймовірні подорожі російських окупантів Україною ☠️@LastBP 🛡| @UA_struggle 🇺🇦"
282|/media/wtheisen/scratch2/telegram_video/LastBP/2655/post_2655_video.mp4|Останній Блокпост 🛡🇺🇸 Авіабаза Повітряних сил США Девіс-Монтен в Аризоні. Липень 2021 рік. По-перше, це просто красиво!@LastBP 🛡
283|/media/wtheisen/scratch2/telegram_video/LastBP/4040/post_4040_video.mp4|Останній Блокпост 🛡Сім років тому Краматорськ підступно обстріляли російські «Смерчі».10 лютого 2015 року, коли місто Краматорськ вже було під контролем ЗСУ, збройні сили РФ цинічно вдарили з важкого артилерійського озброєння по аеродрому та густозаселених районах Краматорська.Російські терористичні війська застосували великокаліберні системи залпового вогню й заборонені міжнародними конвенціями касетні боєприпаси. По Краматорську було випущено 30 ракет РСЗВ «Смерч».Під час цього обстрілу загинули 17 осіб (9 з яких військові), 64 особи (з яких 5 дітей та 15 військовослужбовців) було поранено. 🕯Вічна пам'ять!Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
284|/media/wtheisen/scratch2/telegram_video/LastBP/7078/post_7078_video.mp4|"Останній Блокпост 🛡⚡️Офіцер Росгвардії, який звик бити беззбройних на мітингах у Росії, не був готовий до того, що в Україні доведеться воювати з навченими та мотивованими бійцями@LastBP 🛡| @UA_struggle 🇺🇦"
285|/media/wtheisen/scratch2/telegram_video/LastBP/9582/post_9582_video.mp4|"Останній Блокпост 🛡Львівські десантники підривають бехи «вдв» окупантів.@LastBP 🛡| @UA_struggle 🇺🇦"
286|/media/wtheisen/scratch2/telegram_video/LastBP/7817/post_7817_video.mp4|"Останній Блокпост 🛡Трофейний російський БТР-82А вже воює у складі нашої армії🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
287|/media/wtheisen/scratch2/telegram_video/LastBP/6955/post_6955_video.mp4|"Останній Блокпост 🛡❗️- 8 ТАНКІВ за 3 дні. Могутня арміяНе вступаючи в бій, втратили 8 танків 😂@LastBP 🛡| @UA_struggle 🇺🇦"
288|/media/wtheisen/scratch2/telegram_video/LastBP/9363/post_9363_video.mp4|"Останній Блокпост 🛡Десантно-штурмові війська сьогодні вранці за допомогою LMM Martlet на Східному фронті збили ще 2 російських розвідувальних БПЛА Орлан-10.@LastBP 🛡| @UA_struggle 🇺🇦"
289|/media/wtheisen/scratch2/telegram_video/LastBP/9674/post_9674_video.mp4|"Останній Блокпост 🛡Відео з дещо емоційним коментарем воїнів ССО. Втім, яким воно ще може бути, коли майже впритул розстрілюєш з РПГ ворожу бронемашину🔥Техніка ворога була виявлена під час спеціальної розвідки і одразу ж знищена.@LastBP 🛡| @UA_struggle 🇺🇦"
290|/media/wtheisen/scratch2/telegram_video/LastBP/3401/post_3401_video.mp4|"Останній Блокпост 🛡Все по канонам РашаТВ....Сепари на Донбасі знову 💩 знявши фейкові відео, у яких в черговий раз намагаються дискредитувати українських військових. Розповсюджувати відео вони намагаються через фейковий сайт МінОборони України та свої телеграм-канали.Тільки окупанти не врахували, що їх видають шеврони старого зразку, рагульський акцент та автоматчик зліва по кадру (котрий чекає ""відмашки""щоб підійти).Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡"
291|/media/wtheisen/scratch2/telegram_video/LastBP/724/post_724_video.mp4|Останній Блокпост 🛡Вигорівші села Сиротіно та Метьолкіне в Луганській області. @LastBP 🛡
292|/media/wtheisen/scratch2/telegram_video/LastBP/203/post_203_video.mp4|Останній Блокпост 🛡Пісня «Пес десь». Слова: Володимир Зеленський, музика: Ірина Верещук, виконує: Давід Арахамія.В Золотому триває виїзне засідання комітету ВР з нацбезпеки та оборони.💬 Коментуйте тут: https://youtu.be/lF9QIrkhtH4#Золоте #Ні_капітуляції Останній блок-пост
293|/media/wtheisen/scratch2/telegram_video/LastBP/560/post_560_video.mp4|"Останній Блокпост 🛡Війна триває уже сьомий рік, і весь цей час на повну працює російська машина пропаганди. Цього року в школу пішли діти, які народились в умовах ""русского міра"". Шкода дітей, яким промивають мозок любов'ю до ""родіни ДНР"" - неіснуючої терористичної республіки. А через кілька років це покоління взагалі буде назавжди втрачене.@LastBP 🛡"
294|/media/wtheisen/scratch2/telegram_video/LastBP/7860/post_7860_video.mp4|"Останній Блокпост 🛡Перше успішне бойове застосування ЗСУ ПЗРК Starstreak проти російського безпілотника ""Орлан"".Цей БПЛА окупанти донедавна називали недосяжним для українських ПЗРК.Виявився досяжним.@LastBP 🛡| @UA_struggle 🇺🇦"
295|/media/wtheisen/scratch2/telegram_video/LastBP/5656/post_5656_video.mp4|"Останній Блокпост 🛡Трофейна техніка «елітних» військ вже використовується нашими захисниками у Миколаєві.@LastBP 🛡| @UA_struggle 🇺🇦"
296|/media/wtheisen/scratch2/telegram_video/LastBP/3257/post_3257_video.mp4|"Останній Блокпост 🛡Ситуація з ковідом в окупованому Донецьку (Відео 18+).Відео з центральної міської клінічної лікарні №3, як бачимо ситуація з вірусом на межі, а в місцевих ""ЗМІ"" пишуть, що священники жаліються на те, що вони не встигають відспівувати людей.""Влада"" окупантів мовчить, але ходять чутки, що в день помирає по 70-90 чоловік.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡"
297|/media/wtheisen/scratch2/telegram_video/LastBP/216/post_216_video.mp4|Останній Блокпост 🛡👋 Завітали до гімназії в ЗолотомуЗавдяки професійності, відданості і патріотизму педагогічного колективу гімназія регулярно посідає перші місця в різних конкурсах і змаганнях.Привезли хрестоматії для підготовки 11 класу до ЗНО з української літератури, поспілкувались з учнями, домовились про наступні спільні заходи.На фото ми з директором гімназії.#Золоте #Ні_Капітуляції@LastBP
298|/media/wtheisen/scratch2/telegram_video/LastBP/4533/post_4533_video.mp4|Останній Блокпост 🛡В Охтирці місто обстріляли ураганами. Потрапили в сховище та дитячий садок. Є загиблі і важкі поранені, діти також - Сумська військова адміністраціяОперативні новини без фейків та пропаганди 👉🏻 НК+ > Підписатись
299|/media/wtheisen/scratch2/telegram_video/LastBP/7056/post_7056_video.mp4|"Останній Блокпост 🛡Тим часом заступник міністра оборони РФ Євкуров, нагороджуючи єфрейтора, що втратив ногу, побажав йому «одужати і встати на ноги» 🤦🏻‍♂️@LastBP 🛡| @UA_struggle 🇺🇦"
300|/media/wtheisen/scratch2/telegram_video/LastBP/3326/post_3326_video.mp4|Останній Блокпост 🛡Сьогодні зранку в окупованому Донецьку обстріляли механічний завод. Бойовики звичайно як завжди одразу звалюють все ЗСУ.Стандартна схема російської пропаганди - спочатку блокують міжнародну місію, потім самі себе обстрілюють, а далі звинувачують українську армію.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
301|/media/wtheisen/scratch2/telegram_video/LastBP/8523/post_8523_video.mp4|"Останній Блокпост 🛡Подарунки російським окупантам, ловіть. @LastBP 🛡| @UA_struggle 🇺🇦"
302|/media/wtheisen/scratch2/telegram_video/LastBP/4134/post_4134_video.mp4|"Останній Блокпост 🛡Головнокомандувач української армії Залужний повідомив, що ЗСУ не розглядає наступального сценарію на Донбас.Тим часом у центрі Донецька стався вибух. Попередньо біля будинку ""уряду ДНР"" вибухнув військовий УАЗ. Крім того, на окупованих територіях з'явилися повідомлення про заборону виїзду чоловікам від 18 до 55 років включно.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡"
303|/media/wtheisen/scratch2/telegram_video/LastBP/7352/post_7352_video.mp4|"Останній Блокпост 🛡💥 Командування Сил спеціальних операцій ЗСУ: Ось так воїни ССО б'ють по шляхах забезпечення ворога. Відрізаючи російських окупантів від необхідного, ми знесилюємо його підрозділи.Ефективні засідки з метою порушення логістистики постачання припасів і палива — одне з важливих завдань.@LastBP 🛡| @UA_struggle 🇺🇦"
304|/media/wtheisen/scratch2/telegram_video/LastBP/5185/post_5185_video.mp4|"Останній Блокпост 🛡Російський десант висадився біля Миколаєва.Більшість - навічно.@LastBP 🛡| @UA_struggle 🇺🇦"
305|/media/wtheisen/scratch2/telegram_video/LastBP/4053/post_4053_video.mp4|Останній Блокпост 🛡Українські Мі-24 готові підсмажити ворога 🔥Відео з практичних занять 16-ї окремої бригади армійської авіації ЗСУ.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
306|/media/wtheisen/scratch2/telegram_video/LastBP/1880/post_1880_video.mp4|Останній Блокпост 🛡Соцмережами поширюється фейк про наступ ЗСУ на ЛуганськІнфа звичайно ж пішла спочатку від пропагандистів РФ, а потім з'явилася і в деяких українських Telegram-каналах. Провокатори почали писати про наступ України на ОРДЛО та виклали в мережу відео обстрілів. Як виявилося насправді, на відеоролик наклали фрагмент звукової доріжки з відео, знятого ще у 2015 році.@LastBP 🛡
307|/media/wtheisen/scratch2/telegram_video/LastBP/4438/post_4438_video.mp4|Останній Блокпост 🛡⚡️Окупанти самі здаються в полонКапітан Міхоєв та єфрейтор Касаткін, 11 окрема гвардійська десантно-штурмова бригада, Улан-Уде.@LastBP 🛡
308|/media/wtheisen/scratch2/telegram_video/LastBP/5670/post_5670_video.mp4|"Останній Блокпост 🛡Вони думали захопити Київ за два дні, а потім влаштувати Хрещатиком ""парад побєди над фашистами"". У русні знайшли парадну форму та ""ордени"". З цими медалями вас, тварі, й поховають."
309|/media/wtheisen/scratch2/telegram_video/LastBP/6642/post_6642_video.mp4|"Останній Блокпост 🛡1-ша окрема штурмова рота ДУК ПС та ЗСУ ведуть влучний артилерійський вогонь по російським окупантам.@LastBP 🛡| @UA_struggle 🇺🇦"
310|/media/wtheisen/scratch2/telegram_video/LastBP/5908/post_5908_video.mp4|"Останній Блокпост 🛡Скадовськ, Херсонська область.До міста увійшли окупанти. Місцеві жителі вийшли на акцію на підтримку України.Херсон це Україна! 🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
311|/media/wtheisen/scratch2/telegram_video/LastBP/6222/post_6222_video.mp4|"Останній Блокпост 🛡Працюємо по російських танках 💪🏻@LastBP 🛡| @UA_struggle 🇺🇦"
312|/media/wtheisen/scratch2/telegram_video/LastBP/428/post_428_video.mp4|"Останній Блокпост 🛡Касательно сегодняшних событий в Киеве. Мы не стали комментировать это в прямом эфире, потому что считаем неуместным обсуждать явно срежессированный цирк. Просто озвучим два факта:- к ""спецоперации"" привлекли журналистов медведчуковских каналов ;- в прямом эфире это всё по украинскому ТВ освещал пророссийский блоггер Шарий, уже более семи лет скрывающийся от украинского правосудия в ЕС. Выводы делайте сами.@LastBP 🛡"
313|/media/wtheisen/scratch2/telegram_video/LastBP/733/post_733_video.mp4|"Останній Блокпост 🛡Після Російських воєнних навчань ""Кавказ 2020"" в Тихому Океані сталась екологічна катастрофа.В районі Камчатки гине все живе. Весь берег та дно в мертвих морських тваринах. Почалось це в той час, коли РФ проводили свої військові навчання в цій акваторії. За попередньою інформацією це сталось через витік нафтопродуктів та фенолу.Плювати і на людей, і на навколишній світ - це так схоже на русаків.@LastBP 🛡"
314|/media/wtheisen/scratch2/telegram_video/LastBP/23/post_23_video.mp4|Останній Блокпост 🛡​​Спілкуємось з мешканцями Золотого. Інформуємо про наше прибуття. Нас підтримують і бояться розведення. Кажуть, що обстріли не вщухають ні на день.   Інформації у людей дуже мало і вкрай багато соціальних проблем: немає роботи, не платять пенсії та заралатні шахтарям. Трохи пізніше - відео коментарів людей, послухаєте самі.Слідкуйте та поширюйте!#Золоте #ні_капітуляціїОстанній блок-пост 👊🏻
315|/media/wtheisen/scratch2/telegram_video/LastBP/8917/post_8917_video.mp4|"Останній Блокпост 🛡⚡️Рашисти поставляють в Україну стільки техніки, що наші воїни вже навіть не все хочуть забирати, вибирають лише найцінніші трофеї 💪🏻😇@LastBP 🛡| @UA_struggle 🇺🇦"
316|/media/wtheisen/scratch2/telegram_video/LastBP/2478/post_2478_video.mp4|Останній Блокпост 🛡Сьогодні День Військово-Морських Сил ЗСУ 🇺🇦З нагоди свята урочисті заходи проходять в Одесі та інших гарнізонах Півдня.Вітаємо наших військових моряків з їхнім професійним святом та бажаємо бути ще сильнішими!@LastBP 🛡
317|/media/wtheisen/scratch2/telegram_video/LastBP/1711/post_1711_video.mp4|Останній Блокпост 🛡З адмінкордону до окупованого Криму патріоти запустили прапор України з посланнями для жителів півострову.Акція була присвячена Дню спротиву окупації Криму.@LastBP 🛡
318|/media/wtheisen/scratch2/telegram_video/LastBP/8679/post_8679_video.mp4|"Останній Блокпост 🛡🤬 У Маріуполі росіяни вбили українського військовополоненого, а фото трупа надіслали у соцмережі його матеріОдин з захисників Маріуполя потрапив у полон. Російські окупанти зняли його для свого пропагандистського відео. Через деякий час фото вбитого бійця отримала його матір. Що з іншими нашими полоненими, наразі невідомо.Російські солдати порушують всі норми міжнародного права щодо ведення війни.@LastBP 🛡| @UA_struggle 🇺🇦"
319|/media/wtheisen/scratch2/telegram_video/LastBP/3313/post_3313_video.mp4|Останній Блокпост 🛡У Києві НВО «Практика» представили новий український броньовик БТР-60XM «Хорунжий».Він розроблений на базі старого радянського БТР-60, але від нього у «Хорунжого» мало що залишилося. Тепер броньовик має броню фінської марки Millux Oy STANAG 4569 Level 1, посилений протимінний захист та 7,2-л турбодизель Deutz 320 к. с. Максимальна швидкість машини по шосе 100 км/год, по воді 10 км/год, а запас ходу 750 км.Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡
320|/media/wtheisen/scratch2/telegram_video/LastBP/3577/post_3577_video.mp4|"Останній Блокпост 🛡Пропагандистські методички бойовиків не змінюються. Бойовик Гіркін продовжує марити і в своїх снах бачить ""захват русскоговорящей части юга Украины от Харькова до Одессы"".Обговорити це в нашому чаті 👉🏻 @lastbp_talk@LastBP 🛡"
321|/media/wtheisen/scratch2/telegram_video/LastBP/5505/post_5505_video.mp4|Останній Блокпост 🛡Нічого так не радує, як знищена техніка русаків. На відео - вчорашня російська колона, яка намагається прорватись на Бучу. І азовець, який добре влучає 💥@MaksymZhorin 👊🏻
322|/media/wtheisen/scratch2/telegram_video/LastBP/9190/post_9190_video.mp4|"Останній Блокпост 🛡Техніку рф розкидало по полю@LastBP 🛡| @UA_struggle 🇺🇦"
323|/media/wtheisen/scratch2/telegram_video/LastBP/5009/post_5009_video.mp4|"Останній Блокпост 🛡Плюс ще один БТР окупантів тепер в нашому ""полоні"" 😅LastBP 🛡| @UA_struggle 🇺🇦"
324|/media/wtheisen/scratch2/telegram_video/LastBP/2864/post_2864_video.mp4|Останній Блокпост 🛡Сьогодні зранку у Києві приземлився літак з евакуйованими з Кабулу громадянами.Спецоперацію з евакуації забезпечували спецпризначенці Головного управління розвідки (ГУР) Міністерства оборони України, вони теж повернулися в Україну на борту військово-транспортного літака Іл-76.Всього з Афганістану евакуйовано 83 особи і з них лише 31 це громадяни України, всі інші - іноземці. Ще більше 100 українців перебувають у Кабулі і чекають евакуації. Наша нинішня влада завжди любить робити акцент на тому, що українці в них на першому місці, але чому в цій ситуації спершу евакуювали іноземців не зрозуміло.  @LastBP 🛡
325|/media/wtheisen/scratch2/telegram_video/LastBP/8527/post_8527_video.mp4|Останній Блокпост 🛡Завод «Азовсталь», в якому знаходяться захисники Маріуполя, де в підвалах ховаються від обстрілів цивільні, продовжують накривати ворожим вогнем. Тільки за минулу ніч було здійснено 35 авіаударів, в ході яких сталось займання одного із цехів. Та найважливіше - від них постраждали цивільні, що зараз знаходяться під завалами. Військовослужбовці полку «Азов» надають першу медичну допомогу та прикладають всіх зусиль, аби звільнити цивільних з-під завалів.
326|/media/wtheisen/scratch2/telegram_video/LastBP/7937/post_7937_video.mp4|"Останній Блокпост 🛡❗️фашисти планувала цю хімічну атаку. Про неї заявили вдень, 11 квітня. На цьому відео представник ""народної міліції днр"" говорить, що буде звертатись до хімічних військ, щоб ""викурити"" захисників Маріуполя. @LastBP 🛡| @UA_struggle 🇺🇦"
327|/media/wtheisen/scratch2/telegram_video/LastBP/2871/post_2871_video.mp4|"Останній Блокпост 🛡Сьогодні зранку на Черкащині силовики затримали ветеранів.Туди на відкриття державного прапора приїхав Зеленський. Ветерани, які теж йшли на захід, хотіли поставити йому декілька питань, але вже в котрий раз зустріли на своєму шляху правоохоронців які заблокували їх без жодних на те причин.Далі силовики влаштували провокації, після чого, в автозаках опинилися 6 людей, серед яких ветерани російсько-української війни. Такий собі ""подарунок"" від режиму Зеленського до Дня Державного Прапору.@LastBP 🛡"
328|/media/wtheisen/scratch2/telegram_video/LastBP/8098/post_8098_video.mp4|"Останній Блокпост 🛡Відбили атаку та захопили 16 БМП: морпіхи провели успішний бій з окупантами на Донбасі.В результаті було захоплено цілими та трохи пошкодженими шістнадцять БПМ та п'ять БТР-82А. Нині частина цієї техніки вже чинить смерть москалям. Інші, після невеликого ремонту, теж поповнять парк бронетехніки ""борсуків"".@LastBP 🛡| @UA_struggle 🇺🇦"
329|/media/wtheisen/scratch2/telegram_video/LastBP/9268/post_9268_video.mp4|"Останній Блокпост 🛡ЗСУ отримали британські ракети Brimstone. І тепер наші захисники знищують орків навіть у глибокому тилу 💪@LastBP 🛡| @UA_struggle 🇺🇦"
330|/media/wtheisen/scratch2/telegram_video/LastBP/6033/post_6033_video.mp4|"Останній Блокпост 🛡«Розпаковка» трофейного російського БПЛА Елерон-3@LastBP 🛡| @UA_struggle 🇺🇦"
331|/media/wtheisen/scratch2/telegram_video/LastBP/7609/post_7609_video.mp4|"Останній Блокпост 🛡Нове м'ясо їде?Кадиров повідомив, що у Чечні формують другу групу добровольців для участі у війні проти України.@LastBP 🛡| @UA_struggle 🇺🇦"
332|/media/wtheisen/scratch2/telegram_video/LastBP/5643/post_5643_video.mp4|"Останній Блокпост 🛡Купа нової трофейної зброї та ще один ""Тигр"" в Харківських лісах. @LastBP 🛡| @UA_struggle 🇺🇦"
333|/media/wtheisen/scratch2/telegram_video/LastBP/8938/post_8938_video.mp4|"Останній Блокпост 🛡❗️""Врятуйте Маріуполь!""Українські зірки та спортсмени звертаються до українців та всієї світової спільноти із закликом підписати петицію до ООН та регіональних лідерів з усього світу щоб розпочати невідкладну процедуру Еxtraction.Це означає евакуацію всіх цивільних, всіх поранених, тіл загиблих та всіх військовослужбовців України із заблокованого Маріуполя. Потрібно зібрати більше одного мільйону підписів!Не стій осторонь та підпиши петицію!Посилання: https://www.change.org/p/save-mariupol-71185d02-b260-4525-91ef-7f46add880c7@LastBP 🛡| @UA_struggle 🇺🇦"
334|/media/wtheisen/scratch2/telegram_video/LastBP/2255/post_2255_video.mp4|Останній Блокпост 🛡Звичайний тренувальний день бійців Сил спеціальних операцій 🔥💪🏻@LastBP 🛡
335|/media/wtheisen/scratch2/telegram_video/LastBP/7581/post_7581_video.mp4|"Останній Блокпост 🛡""У найближчі дні, а може у найближчі години у нас з’явиться відповідь на ваше дуже складне питання"" — жуналісти запитали президента Зеленського, які є сценарії щодо порятунку Маріуполя.@LastBP 🛡| @UA_struggle 🇺🇦"
336|/media/wtheisen/scratch2/telegram_video/LastBP/4984/post_4984_video.mp4|"Останній Блокпост 🛡Колона ""велікой русскай армії"" наклала в штани та розвернулася побачивши на своєму шляху жителів Енергодару.Енергодар, красені, так тримати, ворог не пройде! 🇺🇦@LastBP 🛡| @UA_struggle 🇺🇦"
337|/media/wtheisen/scratch2/telegram_video/LastBP/7122/post_7122_video.mp4|"Останній Блокпост 🛡Ще один танк вибрав не Z, а бік добра.Відмити путінський символ, трохи підфарбувати – та ще й послужить, але вже добрій справі.@LastBP 🛡| @UA_struggle 🇺🇦"
338|/media/wtheisen/scratch2/telegram_video/LastBP/8898/post_8898_video.mp4|"Останній Блокпост 🛡‼️Наслідки обстрілу евакуаційного автомобіля.Джерело: Бійці полку АЗОВ, які зараз перебувають на заводі «Азовсталь».@LastBP 🛡| @UA_struggle 🇺🇦"
339|/media/wtheisen/scratch2/telegram_video/LastBP/1155/post_1155_video.mp4|Останній Блокпост 🛡Вчора у напрямку окупованої Горлівки запустили прапор України, а також з дрона по всьому місту були розкидані привітальні листівки.У горлівської вати від такого почало підгорати, що не може не радувати.@LastBP 🛡
340|/media/wtheisen/scratch2/telegram_video/LastBP/8701/post_8701_video.mp4|"Останній Блокпост 🛡💪 Бригада швидкого реагування Нацгвардії влучним пострілом знищила екіпаж російського танку.@LastBP 🛡| @UA_struggle 🇺🇦"
341|/media/wtheisen/scratch2/telegram_video/LastBP/2349/post_2349_video.mp4|Останній Блокпост 🛡Політ дрону наших військових над позиціями проросійських найманців тільки підтверджує, що їхня протиповітряна оборона складається із звичайних палок, каміння, радянських прапорів та переляканих бойовиків. @LastBP 🛡
342|/media/wtheisen/scratch2/telegram_video/LastBP/9127/post_9127_video.mp4|"Останній Блокпост 🛡Чергове відео ювелірної роботи ЗСУ.Наші воїни чітко потрапили до ящиків для РСЗВ окупантів. У результаті: мінус склад, пункт управління, півтора десятки одиниць техніки, 70 окупантів, 2 артилерійські системи.@LastBP 🛡| @UA_struggle 🇺🇦"
343|/media/wtheisen/scratch2/telegram_video/LastBP/1738/post_1738_video.mp4|"Останній Блокпост 🛡В цей день, рівно 7 років тому, 5 березня 2014 року на центральні площі окупованого зараз Донецьку пройшов наймасовіший проукраїнський мітинг.Близько 10 тисяч донеччан вийшли під українськими прапорами з чіткою заявою: «Донбас — це Україна». Мітинг був найкращим показником того, що ніякий ""русский мир"" Донбасу не потрібний.Цілком впевнені, що це не остання подібна подія такого масштабу на площі у Донецьку.@LastBP 🛡"
344|/media/wtheisen/scratch2/telegram_video/LastBP/6852/post_6852_video.mp4|"Останній Блокпост 🛡Літній чоловік викрав у окупантів вантажівку зі зброєю та боєприпасами і привіз її ЗСУ.В нас партизани навіть дають просратись цій ""другій армії"" всесвіту.@LastBP 🛡| @UA_struggle 🇺🇦"
345|/media/wtheisen/scratch2/telegram_video/LastBP/2870/post_2870_video.mp4|Останній Блокпост 🛡Ветеранів Азову не пропустили на ветеранський форум, який сьогодні проходив у Києві. На форумі був присутній Зеленський, якому азовці хотіли поставити декілька запитань, зокрема їх цікавить, чому не виконується державне оборонне замовлення та хто відповідатиме за репресії проти офіцерів, які відкривають вогонь у відповідь на обстріли терористів.Кордон з поліції ветеранів не пропустив, пояснюючи це начебто охоронними заходами через приїзд до Києва Ангели Меркель. Ветерани ж вважають, що Зеленський просто не хоче відповідати на незручні для нього питання.@LastBP 🛡
